id,title,duration,boxoffice,first_boxoffice,pr_movie,bt_movie,cl_movie,de_movie,pr_box_rank,is_ip,is_sequel,douban_rating,baidu_index,actor,issue_company,manu_company,rating_numbers,comment_numbers,review_numbers,director_1_id,director_1_name,director_1_amount,director_1_boxoffice,director_1_pr_boxrank,director_1_baidu,director_2_id,director_2_name,director_2_amount,director_2_boxoffice,director_2_pr_boxrank,director_2_baidu,actor_1_id,actor_1_name,actor_1_amount,actor_1_boxoffice,actor_1_pr_boxrank,actor_1_baidu,actor_1_fans,actor_2_id,actor_2_name,actor_2_amount,actor_2_boxoffice,actor_2_pr_boxrank,actor_2_baidu,actor_2_fans,scenarist_1_id,scenarist_1_name,scenarist_1_amount,scenarist_1_boxoffice,scenarist_1_pr_boxrank,scenarist_1_baidu,scenarist_2_id,scenarist_2_name,scenarist_2_amount,scenarist_2_boxoffice,scenarist_2_pr_boxrank,scenarist_2_baidu,issue_company_1_id,manu_company_1_id,type,technology,release_date,year,month,day,day_of_week,quarter,week,duration_85,duration_85_140,duration_140,type_list,num_types,genre_剧情,genre_爱情,genre_喜剧,genre_动作,genre_惊悚,genre_悬疑,genre_犯罪,genre_战争,genre_恐怖,genre_纪录片,genre_青春,genre_奇幻,genre_冒险,genre_儿童,genre_传记,genre_古装,genre_励志,genre_亲情,genre_科幻,genre_历史,genre_avg,technology_list,technology_2D,technology_3D,technology_IMAX,year_mean_1000,is_weekend,springfestival,summer,nationalday,newyear,is_star_issue_company,is_star_manu_company
1229,爱神,98.0,1211.9,748.0,2.43737,229578.29688,0.18789,2.03455,1.3711799999999998,0,0,6.6,4849.0,钟汉良 Wallace Chung;;;任重 Zhong Ren;;;王子文 Olivia Wang;;;何杜娟 Dujuan He;;;洪天明 Timmy Hung;;;关凌 Ling Guan;;;蒲巴甲 Purba Rgyal;;;张茜 Jess Zhang;;;张俪 Li Zhang;;;吴昕 Orfila;;;肖剑 Jian Xiao;;;松明 Tonny;;;应际蕾 Ji Lei Ying,";;;蘭发行团队 LAN TEAM;;;上海广角镜影视文化传播有限公司 Shanghai Wide Angle Films Co.,Ltd;;;上海凯羿影视传播有限公司 Shanghai Kaiyi Entertainment Co.,Ltd",";;;时代三和文化投资（北京）股份有限公司 Shidai Sanhe Investment（Beijing）Co.Ltd;;;上海凯羿影视传播有限公司 Shanghai Kaiyi Entertainment Co.,Ltd;;;上海锦瑟文化传播有限公司 Shanghai Jinse Media Co.,Ltd;;;深圳炫奇文化传播有限公司 Shenzhen Xuanqi Meida Co.,Ltd",16697.0,5184.0,226.0,1326650.0,花明,0,0.0,0.60634,0.0,,,0,0.0,0.0,0.0,1274318.0,钟汉良,3,796.0,4.72259,23933.0,2510.0,1275649.0,王子文,8,123156.0,1.31657,9285.0,2077.0,1326650.0,花明,0,0.0,0.60634,0.0,,,0,0.0,0.0,0.0,374.0,1866.0,爱情,2D,2013-03-08,2013,3,8,4,1,10,False,True,False,['爱情'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5737,['2D'],1,0,0,16769,1,False,False,False,False,False,False
1230,女蛹,98.0,1192.2,451.0,2.09455,141189.85938,0.16832,0.32887,2.45425,0,0,6.5,5797.0,张榕容 Yung-yung Chang;;;任泉 Quan Ren;;;李威 Wei Lee;;;崔杰 Jie Cui;;;高蓓蓓 Beibei Gao;;;严千千 Qian-qian Yan,";;;北京小马奔腾文化传媒股份有限公司 Beijing Galloping Horse Media Co.,Ltd",";;;上海青童文化传播有限公司 Shanghai Qingtong Media Co.,Ltd",21133.0,7116.0,186.0,1325639.0,邱处机,0,0.0,0.99186,0.0,,,0,0.0,0.0,0.0,1226703.0,张榕容,1,646.0,1.82956,1306.0,178.0,1274821.0,任泉,6,33367.0,1.0325799999999998,2347.0,1161.0,1325639.0,邱处机,0,0.0,0.99186,0.0,1325641.0,玄武的鱼,0,0.0,0.36047,0.0,639.0,1869.0,悬疑/爱情/惊悚,2D,2013-02-01,2013,2,1,4,1,5,False,True,False,"['悬疑', '爱情', '惊悚']",3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4890,['2D'],1,0,0,16769,1,True,False,False,False,True,False
1231,叶问：终极一战,96.0,1113.1,760.0,2.10036,271948.34375,0.18893,5.32124,0.71944,1,0,6.2,1413.0,黄秋生 Anthony Wong;;;陈小春 Jordan Chan;;;曾志伟 Eric Tsang;;;周定宇 Ding-yu Zhou;;;周楚濋 Chuchu Zhou;;;洪天明 Timmy Hung;;;蒋璐霞 Luxia Jiang;;;袁咏仪 Anita Yuen;;;陈嘉桓 Rose Chan;;;黄奕 Crystal Huang;;;廖启智 Kai Chi Liu;;;熊欣欣 Xinxin Xiong;;;卢惠光 Kenneth Lo;;;王祖蓝 Cho-lam Wong;;;郑嘉颖 Kevin Cheng;;;叶准 Yip Chun,";;;大地时代文化传播（北京）有限公司 Dadi Century Films（Beijing）Co.,Ltd",;;;香港国艺影视制作有限公司 National Arts Holdings Limited;;;香港英皇影业有限公司 Emperor Motion Pictures,22743.0,5408.0,129.0,1274313.0,邱礼涛,7,9336.0,9.54489,308.0,,,0,0.0,0.0,0.0,1050076.0,黄秋生,23,102551.0,2.61211,3039.0,375.0,1002862.0,曾志伟,30,126255.0,9.03089,3195.0,0.0,1289664.0,李敏,1,1318.0,4.78543,1688.0,1327358.0,冼国林,0,0.0,0.20625,0.0,659.0,1086.0,动作/历史/传记,2D,2013-03-22,2013,3,22,4,1,12,False,True,False,"['动作', '历史', '传记']",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12246,['2D'],1,0,0,16769,1,False,False,False,False,True,False
1232,回到爱开始的地方,94.0,1108.8,581.0,2.07238,150857.1875,0.17284000000000002,0.70506,1.48319,0,0,6.4,5231.0,周渝民 Vic Chou;;;刘诗诗 Cecilia Liu;;;刘芸 Yun Liu;;;周一围 Yiwei Zhou,";;;星美（北京）影业有限公司 Stellar Mega Films Limited;;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;星美（北京）影业有限公司 Stellar Mega Films Limited;;;北京星美嘉映影业有限公司 Beijing Stellar Mega Pictures Co.,Ltd;;;台湾柏合丽国际影业股份有限公司 Polyface Entertainment Media Co.,Ltd;;;中影星美电影院线有限公司 China Film Stellar Theater Chain;;;台湾宽银慕电影制作有限公司 Kuanyinmu Film Production Co.,Ltd",17007.0,6136.0,346.0,1312860.0,林孝谦,0,0.0,0.4783,0.0,,,0,0.0,0.0,0.0,1274366.0,周渝民,5,12914.0,2.57808,3355.0,333.0,1274533.0,刘诗诗,3,29871.0,1.6600700000000002,44061.0,3382.0,1331730.0,罗诗,0,0.0,0.39623,0.0,1332731.0,吕安弦,0,0.0,0.27311,0.0,187.0,187.0,爱情,2D,2013-08-23,2013,8,23,4,3,34,False,True,False,['爱情'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5737,['2D'],1,0,0,16769,1,False,True,False,False,True,True
1233,古镇凶灵之巫咒缠身,90.0,1064.8,375.0,3.26254,244411.25,0.16192,0.68938,3.66465,0,0,4.0,0.0,徐海乔 Haiqiao Xu;;;蒋松 Song Jiang;;;郝洋 Yang Hao;;;张兆北 Zhaobei Zhang;;;刘政 Zheng Liu;;;阳蕾 Lei Yang;;;王洁曦 Jiexi Wang,";;;深圳美迅嘉润影业投资有限公司 Shenzhen Meixun Jiarun Entertainment  Investment  Co.,Ltd;;;中国电影集团公司 China Film Group Corporation",";;;深圳美迅嘉润影业投资有限公司 Shenzhen Meixun Jiarun Entertainment  Investment  Co.,Ltd;;;北京梦禹山川影视文化传媒有限公司 Beijing Mengyu Shanchuan Entertainment Co.,Ltd",1878.0,610.0,26.0,1332364.0,刘辉,0,0.0,1.0445,456.0,,,0,0.0,0.0,0.0,1313237.0,徐海乔,2,43434.0,0.82204,0.0,0.0,1332365.0,蒋松,0,0.0,0.47112,0.0,0.0,1332402.0,施一凡,0,0.0,0.74633,0.0,1332364.0,刘辉,0,0.0,1.0445,456.0,1712.0,1712.0,惊悚,2D,2013-09-06,2013,9,6,4,3,36,False,True,False,['惊悚'],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2366,['2D'],1,0,0,16769,1,False,False,False,False,False,False
1456,心花路放,118.0,116934.398,61216.0,4.37057,1450536.125,0.20414,13.1567,17.16102,1,0,7.1,71418.0,黄渤 Bo Huang;;;徐峥 Zheng Xu;;;袁泉 Quan Yuan;;;周冬雨 Dongyu Zhou;;;陶慧 Hui Tao;;;岳小军 Xiaojun Yue;;;张俪 Li Zhang;;;马苏 Su Ma;;;刘美含 Mikan;;;焦俊艳 Junyan Jiao;;;郭涛 Tao Guo;;;李晨 Chen Li;;;夏雨 Yu Xia;;;刘仪伟 Yiwei Liu;;;雷佳音 Jiayin Lei;;;宁浩 Hao Ning;;;沈腾 Teng Shen;;;熊乃瑾 Naijin Xiong,";;;北京聚合影联文化传媒有限公司 Beijing United Entertainment Partners Culture & Media Co.,Ltd",";;;东阳坏猴子影视文化传播有限公司 Dongyang Huaihouzi Entertainment Co.,Ltd;;;  东阳映月影视文化传媒有限公司  Dongyang Yingyue Entertainment Co.,Ltd",432095.0,94211.0,1822.0,1274265.0,宁浩,4,54026.0,10.22152,1341.0,,,0,0.0,0.0,0.0,1274242.0,黄渤,28,454471.0,28.81326,11433.0,4279.0,1274297.0,徐峥,18,284805.0,25.87336,5519.0,1071.0,1310743.0,岳小军,4,28452.0,3.86327,198.0,1312749.0,邢爱娜,4,70854.0,3.596,0.0,2153.0,2154.0,喜剧/公路/爱情,2D/IMAX,2014-09-30,2014,9,30,1,3,40,False,True,False,"['喜剧', '公路', '爱情']",3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5330,"['2D', 'IMAX']",1,0,1,16758,0,False,False,True,False,True,False
1457,西游记之大闹天宫,119.0,104549.602,32125.0,3.2309400000000004,546487.0,0.19808,7.57495,19.24501,1,0,4.2,25047.0,甄子丹 Donnie Yen;;;周润发 Yun-Fat Chow;;;郭富城 Aaron Kwok;;;夏梓桐 Xia Zi Tong;;;陈乔恩 Joe Chan;;;张梓琳 Zilin Zhang;;;何润东 Peter Ho;;;梁咏琪 Gigi Leung;;;陈慧琳 Kelly Chen;;;张兆辉 Siu-fai Cheung;;;郑家星 Jiaxing Zheng;;;樊少皇 Siu-Wong Fan;;;汪圆圆 Irene Wong;;;李菁 Jing Li;;;海一天 Yitian Hai;;;刘桦 Hua Liu;;;罗仲谦 Chung Him Law;;;梁雨恩 Cathy Leung;;;刘双宁 Shuangning Liu,";;;北京安石英纳影视文化有限公司 Beijing Anshi Yingna Entertainment Co.,Ltd;;;万达影视传媒有限公司 Wanda Media Co., Ltd",";;;北京综艺星皓文化传播有限公司 Beijing Variety Star Media Co.,Ltd;;;东方电影制作有限公司 Mandarin Films Co.,Ltd;;;北京文华东润投资有限公司 Beijing Wen Hua Dong Run Investment Co., Ltd.;;;广州市星际影业有限公司 Guangzhou Xingji Pictures Co., Ltd;;;横店影视制作有限公司 HG Entertainment Co.,Ltd;;;金海岸影业有限公司 Golden Coast Film Co., Ltd.;;;星皓娱乐集团 Xinghao Entertainment Co.,Ltd",127484.0,31652.0,915.0,1274240.0,郑保瑞,1,200.0,7.81073,266.0,,,0,0.0,0.0,0.0,1025194.0,甄子丹,20,268920.0,18.05043,8421.0,1192.0,1044899.0,周润发,11,178666.0,15.90885,12286.0,167.0,1316682.0,黄子桓,6,51129.0,9.80138,103.0,1287182.0,霍昕,8,147103.0,2.81582,184.0,1064.0,1065.0,奇幻/动作/爱情,3D/IMAX,2014-01-31,2014,1,31,4,1,5,False,True,False,"['奇幻', '动作', '爱情']",3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15756,"['3D', 'IMAX']",0,1,1,16758,1,True,False,False,False,False,False
1458,智取威虎山,141.0,88419.0,32152.0,4.3762,1311972.625,0.20072,9.98241,19.58262,1,0,3.8,36831.0,张涵予 Hanyu Zhang;;;梁家辉 Tony Leung Ka Fai;;;林更新 kenny Lin;;;余男 Nan Yu;;;佟丽娅 Liya Tong;;;韩庚 Geng Han;;;陈晓 Xiao Chen;;;谢苗 Miu Tse;;;元武 Wu Yuan;;;杜奕衡 Mark Du;;;海一天 Yitian Hai;;;杨一威 Yiwei Yang;;;王尧 Yao Wang;;;孙蛟龙 Jiaolong Sun;;;张永达 Yongda Zhang;;;韩飞行 Fei-xing Han;;;张立 Li Zhang;;;肖轶 Yi Xiao;;;吴旭东 Xudong Wu;;;释彦能 Yanneng Shi;;;程思寒 Sihan Cheng,";;;五洲电影发行有限公司 Wuzhou Film Distribution;;;北京三快在线科技有限公司 Beijing Sankuai On-line Technology Co.,Ltd",";;;八一电影制片厂 Bayi Film Studio;;;万达影视传媒有限公司 Wanda Media Co., Ltd;;;国家新闻出版广电总局电影卫星频道节目制作中心 China Movie Channel SARFT;;;合一影业有限公司 Heyi Pictures Co.,Ltd;;;  上海三次元影视传媒有限公司 Shanghai Sanciyuan Entertainment Co.,Ltd;;;蓝色星空影业有限公司 Dream Sky Entertainment Co.,Ltd;;;  博纳影视娱乐有限公司 Bona Entertainment Co.,Ltd",440.0,113.0,5.0,1007152.0,徐克,7,149608.0,18.0068,1768.0,,,0,0.0,0.0,0.0,1274319.0,张涵予,21,308169.0,16.20351,2615.0,148.0,1118167.0,梁家辉,23,246216.0,8.59269,3588.0,0.0,1019896.0,黄建新,4,61191.0,8.56748,331.0,1305724.0,李杨,1,14.0,1.79948,480.0,2156.0,67.0,动作/战争/冒险,3D,2014-12-23,2014,12,23,1,4,52,False,False,True,"['动作', '战争', '冒险']",3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,17234,['3D'],0,1,0,16758,0,False,False,False,True,True,True
1460,分手大师,116.0,66544.102,15364.0,2.2812900000000003,215667.73438,0.18977,5.20629,7.428660000000002,1,0,5.0,60393.0,杨幂 Mini Yang;;;孙俪 Betty Sun;;;梁超 Chao Liang;;;柳岩 Ada;;;古力娜扎 Coulee Nazha;;;吴京 Jing Wu;;;古力娜扎 Coulee Nazha;;;谢楠 Nan Xie;;;栾元晖 Max;;;刘园园 Yuanyuan Liu;;;纪姿含 Wendy Ji;;;赵曼竹 Manzu Zhao;;;秦越 Yue Qin;;;韩寒 Han Han;;;金星 Xing Jin;;;曹可凡 Kefan Cao;;;邓超 Chao Deng,";;;北京光线影业有限公司 Beijing Enlight Pictures Co.,Ltd",;;;霍尔果斯橙子映像传媒有限公司 Orange Image,275635.0,60465.0,564.0,1316617.0,俞白眉,0,0.0,7.5229,837.0,1274235.0,邓超,0,0.0,24.43592,21662.0,1274235.0,邓超,11,242801.0,24.43592,21662.0,8121.0,1052359.0,杨幂,16,211313.0,9.77381,79789.0,10885.0,1316617.0,俞白眉,2,8093.0,7.5229,837.0,,,0,0.0,0.0,0.0,593.0,2161.0,爱情/喜剧,2D,2014-06-27,2014,6,27,4,2,26,False,True,False,"['爱情', '喜剧']",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7996,['2D'],1,0,0,16758,1,False,False,False,False,True,False
1461,后会无期,120.0,62881.199,29608.0,1.87736,413022.03125,0.18954,3.42,8.96555,0,0,7.1,188650.0,冯绍峰 Shaofeng Feng;;;陈柏霖 Berlin Chen;;;陈乔恩 Joe Chan;;;钟汉良 Wallace Chung;;;袁泉 Quan Yuan;;;王珞丹 Luodan Wang;;;贾樟柯 Zhangke Jia;;;白客 Baike;;;孔连顺 Lianshun Kong;;;高华阳 Huayang Gao,";;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;北京劳雷影业有限公司 Beijing Laolei Pictures Co.,Ltd;;;杭州果麦文化传媒有限公司 Hangzhou Guomai Media Co.,Ltd",535244.0,145028.0,7740.0,1275307.0,韩寒,0,0.0,12.97834,10056.0,,,0,0.0,0.0,0.0,1275721.0,冯绍峰,11,204732.0,9.93931,12638.0,2555.0,1211987.0,陈柏霖,13,122374.0,4.12527,3391.0,1063.0,1275307.0,韩寒,0,0.0,12.97834,10056.0,,,0,0.0,0.0,0.0,257.0,1213.0,爱情/公路/文艺,2D,2014-07-24,2014,7,24,3,3,30,False,True,False,"['爱情', '公路', '文艺']",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,['2D'],1,0,0,16758,0,False,True,False,False,True,False
1462,匆匆那年,100.0,58849.898,20693.0,2.53392,225046.84375,0.18767,3.23225,8.45311,1,0,5.4,189406.0,彭于晏 Eddie Peng;;;倪妮 Ni Ni;;;郑恺 Ryan Zheng;;;魏晨 Vision Wei;;;张子萱 Zi-xuan Zhang;;;陈赫 Michael Chen;;;刘雅瑟 Cya Liu;;;毕夏 Xia Bi;;;毕夏 Xia Bi,";;;北京光线影业有限公司 Beijing Enlight Pictures Co.,Ltd;;;北京小马奔腾文化传媒股份有限公司 Beijing Galloping Horse Media Co.,Ltd;;;引力影视投资有限公司 Gravity Pictures Investment Co,Ltd",";;;北京小马奔腾文化传媒股份有限公司 Beijing Galloping Horse Media Co.,Ltd;;;引力影视投资有限公司 Gravity Pictures Investment Co,Ltd;;;北京光线影业有限公司 Beijing Enlight Pictures Co.,Ltd;;;北京凤凰联动影视文化传播有限公司 Beijing Fonghong Entertainment Co.,Ltd;;;北京果然影视文化有限公司 Le Grand Films;;;合一影业有限公司 Heyi Pictures Co.,Ltd;;;  上海汉涛信息咨询有限公司 DianPing.com",223285.0,61534.0,1880.0,1275554.0,张一白,6,23682.0,8.3527,532.0,,,0,0.0,0.0,0.0,1013782.0,彭于晏,9,92219.0,9.79699,10882.0,3287.0,1315861.0,倪妮,4,76938.0,5.16466,11380.0,2300.0,1368190.0,李晗,1,5817.0,3.00626,326.0,1320816.0,刘晗,1,5817.0,1.84457,0.0,593.0,639.0,爱情/青春,2D,2014-12-05,2014,12,5,4,4,49,False,True,False,"['爱情', '青春']",2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8149,['2D'],1,0,0,16758,1,False,False,False,True,True,True
1463,澳门风云,93.0,52479.398,7322.0,2.21743,223335.25,0.18827,6.5229599999999985,9.74852,1,0,5.6,17910.0,周润发 Yun-Fat Chow;;;谢霆锋 Nicholas Tse;;;景甜 Tian Jing;;;杜汶泽 Chapman To;;;童菲 Kimmy;;;张晋 Max Zhang;;;伍允龙 Philip Ng;;;许绍雄 Shiu Hung Hui;;;童菲 Kimmy;;;王敏德 Michael Wong;;;高虎 Hu Gao;;;吴辰君 Annie Wu;;;沈震轩 Sammy Sum;;;孟瑶 Yao Meng;;;胡然 Michelle Hu;;;何华超 Tony Ho;;;黄文慧 Man-Wai Wong;;;梁敏仪 Winnie Leung,";;;天津博纳文化传媒有限公司 Tianjin Bona culture media Co., Ltd",";;;香港星王朝有限公司 Hongkong Star Dynasty Co., Ltd;;;太阳娱乐文化有限公司 Sun Entertainment Culture Limited;;;香港电视广播有限公司 Television Broadcasts Limited",141395.0,28571.0,237.0,1274331.0,王晶,8,56337.0,25.56711,3369.0,1280632.0,钟少雄,2,3223.0,2.78627,148.0,1044899.0,周润发,11,178666.0,15.90885,12286.0,167.0,1050053.0,谢霆锋,17,152808.0,6.1466699999999985,20109.0,1208.0,1274331.0,王晶,12,60413.0,25.56711,3369.0,,,0,0.0,0.0,0.0,2165.0,2166.0,动作/喜剧,2D,2014-01-31,2014,1,31,4,1,5,False,True,False,"['动作', '喜剧']",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14032,['2D'],1,0,0,16758,1,True,False,False,False,False,True
1464,小时代3：刺金时代,126.0,52156.102,31566.0,2.25335,167612.35938,0.18261,2.10797,6.83674,1,1,4.4,95958.0,杨幂 Mini Yang;;;柯震东 Kai Ko;;;郭采洁 Amber Kuo;;;郭碧婷 Biting Guo;;;陈学冬 Xuedong Chen;;;谢依霖 Sie Yi-Lin;;;锦荣 Vivian Dawson;;;李贤宰 Hyun-Jae Lee;;;任佑明 Ming;;;姜潮 Jo,";;;乐创文娱 Le Vision Pictures (Beijing) Co.,Ltd;;;浙江华策影视股份有限公司  Zhejiang Huace Film & TV Co., Ltd",";;;和力辰光国际文化传媒（北京）股份有限公司  Heli Chen'guang International Media Co.,Ltd;;;乐创文娱 Le Vision Pictures (Beijing) Co.,Ltd;;;浙江东阳天娱影视文化有限公司 Zhejiang Dongyang Tianyu Entertainment Co.,Ltd;;;上海天娱传媒有限公司 Shanghai EE Media  Co.,Ltd;;;上海东方娱乐传媒集团有限公司 Shanghai Media Group Limited;;;可米必富影视文化（北京）有限公司 KeMi BiFu film and TV culture (Beijing) Co., LTD;;;北京中联传动影视文化有限公司 Beijing Zhonglian Chuandong Entertainment Co.,Ltd;;; 北京儒意欣欣影业投资有限公司 Beijing Ruyi Xinxin Film Investment Co.,Ltd;;;山东嘉博文化发展有限公司 Shandong Jiabo Media Co.,Ltd;;; 浙江华策影视股份有限公司  Zhejiang Huace Film & TV Co., Ltd;;;上海最世文化发展有限公司 Shanghai Zestful Unique Ideal Media Co.,Ltd;;; 北京麦特文化发展有限公司 Beijing MaxTimes Culture Development Co., Ltd.;;; 麦颂影视投资（上海）有限公司 Maisong Entertainment  Investment（Shanghai） Co.,Ltd",196162.0,49531.0,981.0,1313751.0,郭敬明,2,78110.0,10.15269,10597.0,,,0,0.0,0.0,0.0,1052359.0,杨幂,17,277858.0,9.77381,79789.0,10885.0,1315611.0,柯震东,4,81403.0,1.6877,10370.0,3416.0,1313751.0,郭敬明,3,78634.0,10.15269,10597.0,,,0,0.0,0.0,0.0,883.0,1559.0,爱情/青春/职场/友情,2D,2014-07-17,2014,7,17,3,3,29,False,True,False,"['爱情', '青春', '职场', '友情']",4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4074,['2D'],1,0,0,16758,0,False,True,False,False,True,True
1465,一步之遥,140.0,51494.801,34407.0,4.09807,450965.46875,0.191,6.43238,10.94689,0,0,6.4,71071.0,葛优 You Ge;;;周韵 Yun Zhou;;;舒淇 Hsu Chi;;;文章 Zhang Wen;;;王志文 Zhiwen Wang;;;洪晃 Huang Hung;;;刘利年 Linian Liu;;;那英 Ying Na;;;刘索拉 Sola Liu;;;姜文 Wen Jiang;;;牛犇 Ben Niu,";;;万达影视传媒有限公司 Wanda Media Co., Ltd;;;五洲电影发行有限公司 Wuzhou Film Distribution;;;北京不亦乐乎电影文化发展有限公司 Beijing Buyilehu film culture development Co., Ltd.;;;东阳一步到位影视有限公司 Dongyang Yibu Daowei Entertainment Co.,Ltd;;;无锡旗开得胜影视有限公司 Wuxi Qikai Desheng Entertainment Co.,Ltd;;;大众点评网 Dianping.com",";;;北京不亦乐乎电影文化发展有限公司 Beijing Buyilehu film culture development Co., Ltd.;;;哥伦比亚电影制作（亚洲）有限公司 Columbia Pictures Film Production Asia;;;香港英皇影业有限公司 Emperor Motion Pictures;;;万达影视传媒有限公司 Wanda Media Co., Ltd;;;幸福蓝海影视文化集团股份有限公司 Omnijoi Media Corporation Co.,Ltd;;;东阳一步到位影视有限公司 Dongyang Yibu Daowei Entertainment Co.,Ltd;;;无锡旗开得胜影视有限公司 Wuxi Qikai Desheng Entertainment Co.,Ltd",256142.0,77035.0,3065.0,1021999.0,姜文,2,67088.0,12.76354,4794.0,,,0,0.0,0.0,0.0,1021999.0,姜文,11,134775.0,12.76354,4794.0,0.0,1000905.0,葛优,16,314156.0,12.70058,2810.0,0.0,1021999.0,姜文,2,67088.0,12.76354,4794.0,1274911.0,郭俊立,6,193676.0,4.71916,0.0,1201.0,636.0,喜剧/歌舞/爱情,3D/IMAX,2014-12-18,2014,12,18,3,4,51,False,False,True,"['喜剧', '歌舞', '爱情']",3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5330,"['3D', 'IMAX']",0,1,1,16758,0,False,False,False,True,True,False
1466,同桌的妳,98.0,45576.199,11006.0,5.73819,1257486.625,0.19513,3.08494,10.47293,0,0,5.9,38935.0,周冬雨 Dongyu Zhou;;;林更新 kenny Lin;;;Mike隋 Michael Stephen Kai;;;龚格尔 Gong Geer;;;王啸坤 Essay Wang;;;李岷城 Mincheng Li;;;赵思园 Si Yuan Zhao;;;曹阳 Yang Cao;;;彭佳曈 Jiatong Peng;;;石兆琪 Zhaoqi Shi,";;;北京光线影业有限公司 Beijing Enlight Pictures Co.,Ltd;;;北京聚合影联文化传媒有限公司 Beijing United Entertainment Partners Culture & Media Co.,Ltd",";;;北京摩天轮文化传媒有限公司 Beijing Motianlun Media Co.,Ltd;;;天津兰德天元股权投资合伙企业（有限合伙） Tianjin Lande Tianyuan Equity Investment Partnership（Limited Partnership）;;;天津斯凯股权投资合伙企业（有限合伙） Tianjin Sikai Equity Investment Partnership（Limited Partnership）",229414.0,58910.0,1806.0,1276086.0,郭帆,1,830.0,7.4588800000000015,244.0,,,0,0.0,0.0,0.0,1274224.0,周冬雨,4,24480.0,10.60315,14533.0,3121.0,1314535.0,林更新,3,63044.0,5.97792,9287.0,5332.0,1313094.0,高晓松,2,4268.0,2.05185,5385.0,1339668.0,傲立,1,33.0,2.1871400000000003,0.0,593.0,2175.0,爱情/青春/怀旧,2D,2014-04-25,2014,4,25,4,2,17,False,True,False,"['爱情', '青春', '怀旧']",3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5433,['2D'],1,0,0,16758,1,False,False,False,False,True,False
1468,京城81号,90.0,41231.602,15853.0,2.25349,439703.09375,0.19236,4.09489,12.10123,0,0,4.8,126150.0,吴镇宇 Francis Ng;;;林心如 Ruby Lin;;;杨祐宁 Tony Yang;;;秦海璐 Amanda Qin;;;莫小棋 Monica Mok;;;李菁 Jing Li;;;夏文汐 Patricia Ha,";;;上海电影股份有限公司影视发行分公司 Eastern Mordor;;;北京红马传媒文化发展有限公司 Beijing Hongma Media Co.,Ltd",";;;重庆电影集团有限公司 ChongQing Film Group Co., LTD;;;完美星空传媒有限公司 Wanmei Xingkong Media Co.,Ltd;;; 电广传媒影业(北京)有限公司 TIK Films（Beijing）Pictures Co.,Ltd;;;北京市电影股份有限公司 Beijingshi Film Co.,Ltd",92586.0,25324.0,489.0,1275004.0,叶伟民,5,12129.0,4.05861,213.0,,,0,0.0,0.0,0.0,1037098.0,吴镇宇,16,39182.0,8.425469999999999,4726.0,535.0,1005214.0,林心如,10,30114.0,3.54638,33958.0,7661.0,1274823.0,文隽,6,46617.0,4.554869999999998,300.0,1317862.0,杨梅媛,2,5768.0,1.5154299999999998,0.0,1.0,1449.0,惊悚/剧情/悬疑,3D,2014-07-18,2014,7,18,4,3,29,False,True,False,"['惊悚', '剧情', '悬疑']",3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4555,['3D'],0,1,0,16758,1,False,True,False,False,True,False
