id,title,duration,technology,type,boxoffice,first_boxoffice,actor,issue_company,manu_company,release_date,year,month,day,day_of_week,quarter,week,type_list,num_types,genre_剧情,genre_爱情,genre_喜剧,genre_动作,genre_惊悚,genre_动画,genre_悬疑,genre_冒险,genre_犯罪,genre_战争,genre_恐怖,genre_奇幻,genre_儿童,genre_纪录片,genre_青春,technology_list,technology_2D,technology_3D,technology_IMAX,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,is_weekend,springfestival,summer,nationalday
235,魔比斯环,95.0,2D,动画,365.1,200.0,迪·布拉雷·贝克尔 Dee Bradley Baker (voice);;;丹尼尔·戴维斯 Daniel Davis (voice);;;约翰·迪·玛吉欧 John DiMaggio (voice);;;迈克尔·多恩 Michael Dorn (voice);;;马克·哈米尔 Mark Hamill (voice);;;克里斯·马奎特 Chris Marquette (voice);;;凯文·麦克唐纳 Kevin McDonald (voice);;;安德里亚·米勒 Andrea Miller (voice);;;简·西蒙斯 Jean Simmons (voice);;;乔纳森·泰勒·托马斯 Jonathan Taylor Th.. (voice),";;; Fantastic Films International;;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;; BloodWorks;;;环球数码创意控股有限公司 Global Digital Holdings Co.,Ltd;;;深圳电影制片厂有限公司 Shenzhen Film Studio;;;深圳市环球数码影视文化有限公司 Shenzhen GDC Entertainment Co.,Ltd",2006-08-04,2006,8,4,4,3,31,['动画'],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False
236,好奇害死猫,93.0,2D,惊悚,500.2,120.0,胡军 Jun Hu;;;刘嘉玲 Carina Lau;;;廖凡 Fan Liao;;;林源 Yuan Lin;;;宋佳 Jia Song,";;;嘉联娱乐亚洲有限公司 Golden Network Asia Limited;;;北京中视广联文化发展有限公司 Beijing Zhongshi Guanglian Media Co.,Ltd;;;中国电影集团公司 China Film Group Corporation",";;;北京中视广联文化发展有限公司 Beijing Zhongshi Guanglian Media Co.,Ltd;;; Eagle Spirit Management",2006-10-12,2006,10,12,3,4,41,['惊悚'],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
237,血战到底,98.0,2D,喜剧,200.2,15.0,秦沛 Paul Chun;;;贾樟柯 Zhangke Jia;;;刘仪伟 Yiwei Liu;;;梁静 Jing Liang;;;那威 Wei Na;;;吴镇宇 Francis Ng;;;王小帅 Xiaoshuai Wang;;;应采儿 Cherrie Ying,";;; East Line Entertainment Company;;; Long Shong Entertainment Group;;;郑州创意文化信息咨询有限公司 Zhengzhou Creative Culture Information Consultation Co., LTD",";;;中国星电影有限公司 China Star Film Co.,Ltd",2006-04-20,2006,4,20,3,2,16,['喜剧'],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
238,我要成名,94.0,2D,喜剧,115.3,40.0,刘青云 Ching Wan Lau;;;霍思燕 Siyan Huo;;;陈果 Fruit Chan;;;陈嘉上 Gordon Chan;;;郑伊健 Ekin Cheng;;;赵良骏 Samson Chiu;;;蔡一智 Calvin Choi;;;蔡一杰 Remus Choi;;;周丽淇 Niki Chow;;;崔允信 Vincent Chui;;;方家煌 Henry Fong;;;许鞍华 Ann Hui;;;江汉 Han Jiang;;;江美仪 Elena Kong;;;谷峰 Feng Ku;;;谷祖琳 Jo Kuk;;;黎耀祥 Yiu-Cheung Lai;;;刘丹 Tan Lau;;;梁家辉 Tony Leung Ka Fai;;;梁珊 Shan Liang;;;陆剑明 Jamie Luk;;;薛凯琪 Fiona Sit;;;苏志威 Edmond So;;;曾国祥 Kwok Cheung Tsang;;;董玮 Wei Tung;;;余安安 Candice Yu,";;;中国星电影有限公司 China Star Film Co.,Ltd;;;  Long Shong Entertainment Group;;;博纳影业集团股份有限公司 Bona Film Group;;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",;;; BMA,2006-08-29,2006,8,29,1,3,35,['喜剧'],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False
239,无穷动,90.0,2D,剧情,120.0,,李勤勤 Qinqin Li;;;平燕妮 Yanni Ping;;;章含之 Hanzhi Zhang;;;洪晃 Huang Hung;;;刘索拉 Sola Liu,;;;博纳影业集团股份有限公司 Bona Film Group,";;;北京幸福村文化交流有限公司 Beijing Xingfucun Cultural Exchange Co.,Ltd",2006-03-02,2006,3,2,3,1,9,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
240,伯爵夫人,135.0,2D,爱情,220.2,6.0,娜塔莎·理查森 Natasha Richardson;;;琳恩·雷德格瑞夫 Lynn Redgrave;;;约翰·伍德 John Wood;;;瓦妮莎·雷德格瑞夫 Vanessa Redgrave;;;阿兰·柯德勒 Allan Corduner;;;拉尔夫·费因斯 Ralph Fiennes;;;英达 Da Ying;;;特伦斯·哈威 Terence Harvey;;;李·佩斯 Lee Pace;;;真田广之 Hiroyuki Sanada;;;王洛勇 Luoyong Wang;;;让-皮耶·罗利特 Jean-Pierre Lorit,;;; Global Cinema Group;;;索尼经典影业公司 Sony Pictures Classics;;; Alfa Films;;; Gaumont/Columbia TriStar Films;;; Medusa Distribuzione;;; Mongrel Media;;; Sony Pictures Home Entertainment;;;索尼发行公司 Sony Pictures Releasing;;;索尼电视公司 Sony Pictures Television Inc.;;; Sony Pictures;;; Wise Policy;;;上海电影股份有限公司影视发行分公司 Eastern Mordor,;;; Merchant Ivory Productions;;;索尼经典影业公司 Sony Pictures Classics;;;上海电影制片厂 Shanghai Film Studio;;; VIP 3 Medienfonds;;; Global Cinema Group;;; Rising Star;;; White Countess Productions,2006-06-16,2006,6,16,4,2,24,['爱情'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
241,塔克拉玛干,110.0,2D,剧情/爱情,10.9,,苏有朋 Alec Su;;;秦海璐 Amanda Qin,";;;中影集团数字电影院线有限公司 China Film Group Digital Cinema Line Co.,Ltd",";;;宁夏电影制片厂 Ningxia Film Studio;;;新疆名雅影视文化传媒有限公司 Xinjiang Mingya Film&TV Culture Media Co., LTD;;;鼎龙达（北京）国际文化传媒有限公司 Dinglongda（Beijing）International Cultural Media Co., Ltd.",2006-05-26,2006,5,26,4,2,21,"['剧情', '爱情']",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
242,看上去很美,92.0,2D,喜剧,156.9,,李霄峰 Xiaofeng Li,";;; AMG Entertainment;;; CTV International;;; Cathay-Keris Films;;; Eureka Entertainment;;;;;; 华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;; Downtown Pictures;;;北京世纪喜讯文化发展有限公司 Beijing Shiji Xixun Media Co.,Ltd;;;中信文化传媒集团 CITIC Culture and Media Group",2006-03-18,2006,3,18,5,1,11,['喜剧'],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
243,女人，女人,90.0,2D,女性,96.4,,伊春德 Chunde Yi;;;施大生 Dasheng Shi;;;普超英 Chaoyin Pu,";;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",,2006-03-03,2006,3,3,4,1,9,['女性'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
244,茶色生香,95.0,2D,喜剧,129.1,,富大龙 Dalong Fu;;;贾晓晨 Xiaochen Jia;;;万百千 Baiqian Wan,";;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd;;;北京韩露影视科技文化有限公司 Beijing Hanlu Entertainment Technology Media Co.,Ltd;;;中国电影集团公司 China Film Group Corporation",";;;北京电影制片厂 Beijing Film Studio;;;北京韩露影视科技文化有限公司 Beijing Hanlu Entertainment Technology Media Co.,Ltd",2006-12-22,2006,12,22,4,4,51,['喜剧'],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
245,阿司匹林,92.0,2D,爱情,65.0,,梅婷 Ting Mei;;;潘石屹 Shiyi Pan;;;宋宁峰 Ning Song;;;王锦鹏 Jinpeng Wang;;;苏可 Ke Su;;;秦海璐 Amanda Qin;;;陶虹 Hong Tao,;;;博纳影业集团股份有限公司 Bona Film Group,";;;北京盛世风华影视文化有限公司 Beijing Shengshi Fenghua Film＆Television Culture Co., Ltd.",2006-02-14,2006,2,14,1,1,7,['爱情'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,False
246,我们俩,88.0,2D,剧情,30.0,,宫哲 Zhe Gong;;;金雅琴 Yaqin Jin,";;;中影集团数字电影院线有限公司 China Film Group Digital Cinema Line Co.,Ltd",;;;中国电影集团公司 China Film Group Corporation;;;北京电影制片厂 Beijing Film Studio;;;国家新闻出版广电总局电影卫星频道节目制作中心 China Movie Channel SARFT,2006-03-03,2006,3,3,4,1,9,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
247,租期,98.0,2D,爱情,39.6,,李佳璇 Jiaxuan Li;;;潘粤明 Yueming Pan,";;; Zhong Kai Wen Hua;;;中影集团数字电影院线有限公司 China Film Group Digital Cinema Line Co.,Ltd",;;; Dong Yu Movie &#38; TV Company;;; Guo Shi Culture Communications Company;;; Shi Bang Culture Development Company,2006-03-17,2006,3,17,4,1,11,['爱情'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
249,磨剪子抢菜刀,95.0,2D,剧情,23.0,48.0,王长林 Changlin Wang;;;王素云 Suyun Wang;;;王长立 Changli Wang;;;肖雯 Wen Xiao,";;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;北京一声春雷影视文化有限公司 Beijing Yisheng Chunlei Film＆Television Culture Co., Ltd.",2006-10-24,2006,10,24,1,4,43,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
261,集结号,124.0,2D,战争/剧情/历史,21041.801,6500.0,张涵予 Hanyu Zhang;;;邓超 Chao Deng;;;胡军 Jun Hu;;;廖凡 Fan Liao;;;李乃文 Naiwen Li;;;任泉 Quan Ren;;;王宝强 Baoqiang Wang;;;袁文康 Wenkang Yuan;;;付亨 Heng Fu;;;菲尔·琼斯 Phil Jones;;;赵少康 Shaokang Zhao;;;袁洪涛 Hongtao Yuan;;;李晨 Chen Li;;;张斌 Bin Zhang;;;汤嬿 Yan Tang,";;; Galaxy Studio;;; Golden Screen;;; Metrodome Distribution;;; Rose Media and Entertainment;;; Shaw Organisation;;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd;;;北京广电影视传媒有限公司 Beijing Guangdian Entertainment Co.,Ltd;;;中国电影集团公司 China Film Group Corporation",";;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd;;; MK Pictures;;;寰亚电影制作有限公司 Media Asia Film Production Co., Ltd.;;;上海电影（集团）有限公司 Shanghai Film Group Co.,Ltd;;;浙江影视（集团）有限公司 Zhejiang Film and TV (Group) Co., Ltd;;;北京新影联影业有限责任公司 Beijing New Film Association Co,.Ltd",2007-12-20,2007,12,20,3,4,51,"['战争', '剧情', '历史']",3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
262,投名状,126.0,2D,动作/战争/剧情,19548.9,8000.0,李连杰 Jet Li;;;刘德华 Andy Lau;;;金城武 Takeshi Kaneshiro;;;徐静蕾 Jinglei Xu;;;郭晓东 Xiaodong Guo;;;汪汐潮 Roy;;;周波 Bo Zhou;;;石兆琪 Zhaoqi Shi;;;王奎荣 Kuirong Wang;;;魏宗万 Zongwan Wei;;;顾宝明 Gu Baoming;;;余皑磊 Ailei Yu;;;李崇霄 Chongxiao Li,;;;寰亚影视发行（香港）有限公司 Media Asia Distribution;;; B.O.M. Film Productions Co.;;; Grand Brilliance;;; Innoform Media;;; Krause &#38; Schneider Multimedia (KSM);;; MG Film;;;新加坡新传媒星霖电影公司 Xin Jia Po Xinmedia Xing Lin Dian Yingcompany;;; Metrodome Distribution;;; Shaw Organisation;;; Sponge;;; Viva Films;;;中国电影集团公司 China Film Group Corporation;;;博纳影业集团股份有限公司 Bona Film Group,";;;甲上娱乐有限公司 Applause Pictures Co.,Ltd;;;金英马影视文化股份有限公司 Jinyingma Film＆Television Culture Limited by Share Ltd;;;橙天娱乐集团国际控股有限公司 Chengtian Entertainment Group International Co.,Ltd;;;寰亚电影制作有限公司 Media Asia Film Production Co., Ltd.;;;摩根·陈影业有限公司 Morgan Chen Pictures  Co.,Ltd;;;北京中影元申影业有限公司 Beijing Zhongying Yuanshen Pictures Co.,Ltd;;;星美传媒集团有限公司 Stellar Megamedia Group Co., LTD;;;星美（北京）影业有限公司 Stellar Mega Films Limited",2007-12-12,2007,12,12,2,4,50,"['动作', '战争', '剧情']",3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
263,闪闪的红星,95.0,2D,动画,1717.3,200.0,许飞 Blank Xu (voice);;;祝新运 Xinyun Zhu (voice);;;蒋雯丽 Wenli Jiang (voice);;;刘江 Jiang Liu (voice);;;罗家英 Kar Ying Law (voice);;;蔡卓妍 Charlene Choi (voice),";;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd;;;广东省电影发行公司 Guangdong Film Distribution Company",";;;八一电影制片厂 Bayi Film Studio;;;深圳巿方块动漫画文化发展有限公司 Shenzhen  Puzzle Animation Cultural Development Co., Ltd.",2007-10-01,2007,10,1,0,4,40,['动画'],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True
264,棒子老虎鸡,95.0,2D,喜剧/剧情,868.0,300.0,梁咏琪 Gigi Leung;;;夏雨 Yu Xia;;;曾志伟 Eric Tsang;;;唐嫣 Yan Tang;;;戚迹 Ji Qi,";;;橙天娱乐集团国际控股有限公司 Chengtian Entertainment Group International Co.,Ltd",";;;橙天娱乐集团国际控股有限公司 Chengtian Entertainment Group International Co.,Ltd;;;西安美亚文化传播有限公司 Xi'an Meiya Media Co., Ltd",2007-12-28,2007,12,28,4,4,52,"['喜剧', '剧情']",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
265,蓝莓之夜,90.0,2D,爱情/公路,1207.4,130.0,裘德·洛 Jude Law;;;诺拉·琼斯 Norah Jones;;;弗兰基·费森 Frankie Faison;;;大卫·斯特雷泽恩 David Strathairn;;;安德莱内·列诺斯 Adriane Lenox;;;蕾切尔·薇姿 Rachel Weisz;;;猫女魔力 Cat Power;;;娜塔莉·波特曼 Natalie Portman;;;内特·拜纳姆 Nate Bynum,";;; Frenetic Films;;;美国环球影业公司 Universal Pictures (Universal Studios Inc. );;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd;;;上海电影股份有限公司影视发行分公司 Eastern Mordor;;;中国电影集团公司 China Film Group Corporation",";;; Block 2 Pictures;;;泽东电影公司 Jet Tone Production Co.,Ltd;;; Lou Yi Ltd.;;;法国映欧嘉纳影业 Studio Canal",2007-12-22,2007,12,22,5,4,51,"['爱情', '公路']",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
266,大电影2.0之两个傻瓜的荒唐事,95.0,2D,喜剧,817.7,140.0,姚晨 Chen Yao;;;张达明 Tat-Ming Cheung;;;郭涛 Tao Guo;;;黄渤 Bo Huang;;;黄素影 Suying Huang;;;林家栋 Ka Tung Lam;;;李璨琛 Sam Lee;;;刘心悠 Annie Liu,";;; Modern Audio (International) Ltd.;;;星美传媒集团有限公司 Stellar Megamedia Group Co., LTD;;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd;;;金海岸影业有限公司 Golden Coast Film Co., Ltd.",";;;星美传媒集团有限公司 Stellar Megamedia Group Co., LTD;;;中影星美电影院线有限公司 China Film Stellar Theater Chain;;;金海岸影业有限公司 Golden Coast Film Co., Ltd.;;;广州盛时图华影视有限公司 Guangzhou Shengshi Tuhua Film＆Television Co., Ltd.;;;北京新影联影业有限责任公司 Beijing New Film Association Co,.Ltd",2007-12-22,2007,12,22,5,4,51,['喜剧'],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
267,兄弟之生死同盟,95.0,2D,动作,3538.5,1000.0,王志文 Zhiwen Wang;;;黄奕 Crystal Huang;;;于荣光 Ringo Yu;;;刘德华 Andy Lau;;;苗侨伟 Michael Miu;;;陈奕迅 Eason Chan;;;黄日华 Felix Wong;;;汤镇业 Ken Tong;;;金燕玲 Elaine Jin;;;林家栋 Ka Tung Lam;;;连晋 Teddy Lin;;;林雪 Suet Lam;;;王青 Ching Wong;;;张兆辉 Siu-fai Cheung;;;李霆锋 Ting-Fung Li;;;张颖康 Cheung Wing Hong;;;方平 Henry Fong,";;; Golden Village Entertainment;;; Long Shong Entertainment Group;;;新加坡新传媒星霖电影公司 Xin Jia Po Xinmedia Xing Lin Dian Yingcompany;;; Newport Entertainment;;;博纳影业集团股份有限公司 Bona Film Group;;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",;;;映艺娱乐有限公司 Focus Films Limited;;;中国电影合作制片公司 China Film Co-Production Corporation,2007-10-18,2007,10,18,3,4,42,['动作'],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
268,异冢,87.0,2D,悬疑/惊悚,498.4,75.0,吴镇宇 Francis Ng;;;杨芷菲 Zhifei Yang;;;张兆辉 Siu-fai Cheung;;;叶璇 Michelle Ye,";;;北京紫禁城三联影视发行有限公司 Beijing Forbidden City Sanlian Distribution Co.,Ltd;;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;星皓电影有限公司 Filmko Pictures;;;北京紫金长天传媒文化有限公司 Beijing Golden Skyway Media  Co.,Ltd",2007-05-11,2007,5,11,4,2,19,"['悬疑', '惊悚']",2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
269,铁三角,101.0,2D,动作/犯罪,2932.8,1600.0,古天乐 Louis Koo;;;任达华 Simon Yam;;;孙红雷 Honglei Sun;;;林熙蕾 Kelly Lin;;;林家栋 Ka Tung Lam;;;尤勇智 Yongzhi You;;;林雪 Suet Lam;;;李海涛 Haitao Li;;;陈继华 Kai Wa Chan;;;叶进 Chun Yip;;;陈荷茜 Ho Sai Chan,";;;银河映像（香港）有限公司 Milky Way Image（Hongkong)）Co.,Ltd;;;寰亚电影制作有限公司 Media Asia Film Production Co., Ltd.;;;寰亚影视发行（香港）有限公司 Media Asia Distribution;;;博纳影业集团股份有限公司 Bona Film Group;;; Kino Bez Granits;;; Magnet Releasing;;; Shaw Organisation;;; Wild Side Films;;; Manga Entertainment",";;;银河映像（香港）有限公司 Milky Way Image（Hongkong)）Co.,Ltd;;;寰亚电影制作有限公司 Media Asia Film Production Co., Ltd.;;;北京光线影业有限公司 Beijing Enlight Pictures Co.,Ltd;;;电影工作室有限公司 Film Workshop Co.,Ltd;;;中国电影合作制片公司 China Film Co-Production Corporation;;;电影工作室有限公司 Film Workshop Co.,Ltd",2007-10-03,2007,10,3,2,4,40,"['动作', '犯罪']",2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True
270,志愿者,95.0,2D,剧情,102.9,,佟大为 Dawei Tong;;;杨若兮 Ruoxi Yang;;;刘威 Wei Liu;;;冯鹏 Peng Feng;;;张洪杰 Hongjie Zhang,,,2007-03-01,2007,3,1,3,1,9,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
271,宝葫芦的秘密,87.0,2D,动画,2287.2,541.0,陈佩斯 Peisi Chen (voice);;;刘青云 Ching Wan Lau (voice);;;梁咏琪 Gigi Leung (voice);;;朱祺隆 Qilong Zhu (voice),;;; Buena Vista International;;; Intercontinental Film Distributors (HK);;; Buena Vista International;;;中国电影集团公司 China Film Group Corporation;;; Walt Disney Studios Home Entertainment,;;; Centro Digital Pictures Ltd.;;; Walt Disney Studios,2007-06-29,2007,6,29,4,2,26,['动画'],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
272,悟空大战二郎神,95.0,2D,动画,161.8,,,";;;云南缘成影视制作有限公司 Yunnan Yuancheng Video Brodcast Production Co., LTD",";;;云南缘成影视制作有限公司 Yunnan Yuancheng Video Brodcast Production Co., LTD;;;楚雄电视台 Xiongchu TV Station",2007-10-01,2007,10,1,0,4,40,['动画'],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True
273,合约情人,95.0,2D,喜剧/爱情,1559.6,420.0,任贤齐 Richie Ren;;;范冰冰 Bingbing Fan;;;伊恩·鲍尔斯 Ian Powers;;;徐子珊 Kate Tsui;;;元华 Wah Yuen;;;张坚庭 Alfred Cheung,;;; Golden Village Entertainment;;;UME电影集团 Hongkong Ultimate Movie Experience,";;;上海思远影视文化传播公司 Shanghai Siyuan Entertainment Co.,Ltd",2007-08-16,2007,8,16,3,3,33,"['喜剧', '爱情']",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False
274,隐形的翅膀,90.0,2D,运动,1616.0,,雷庆瑶 Lei Qingyao,";;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;西安电影制片厂有限公司 Xian Film Studio;;;西安五洲文化传播有限责任公司 XiAn WuZhou Culture Communication Co.,LTD;;;北京银河梦数字影像科技有限公司 Beijing Milky River Dream Vision Technology Co.,Ltd",2007-09-06,2007,9,6,3,3,36,['运动'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
275,勇士,90.0,2D,动画,925.9,150.0,王姬 Heidi Wong (voice);;;孙楠 Nan Sun (voice);;;黄奕 Crystal Huang (voice);;;李扬 Yang Li (voice),;;;上海美术电影制片厂有限公司 Shanghai Animation Film Studio;;;上海电影股份有限公司影视发行分公司 Eastern Mordor,";;;上海电影（集团）有限公司 Shanghai Film Group Co.,Ltd;;;上海美术电影制片厂有限公司 Shanghai Animation Film Studio",2007-06-29,2007,6,29,4,2,26,['动画'],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
